ticker,series,t,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19
OPCH,real,13,-0.003833425,-0.0130031705,0.021001823,0.01068055,0.0027378525,-0.019324273,-0.036186993,0.021091042,0.014050108,0.0034818978,0.010373537,-0.0058651194,-0.009735821,0.0166324,0.006849342,0.0027266548,-0.02585905,0.008001435,0.10014946,-0.031526256
OPCH,halluc,13,-0.0041338764,-0.010828319,0.023428459,0.013074404,0.005086341,-0.019032272,-0.0338968,0.023275146,0.014272556,0.0057802815,0.010311198,-0.0058777304,-0.0098268995,0.016836524,0.0060077514,0.0016855792,-0.02702147,0.010291385,0.08618399,-0.032696556
ORA,real,13,-0.001201595,-0.018088063,0.029607428,0.011281345,-0.004497277,-0.011549592,0.0067085293,0.0031224787,-0.016256997,-0.007237667,0.016590646,0.003026375,-0.010741708,0.013866544,-0.007342653,0.0019488968,-0.037133116,-0.0005614506,-0.07690264,0.013015369
ORA,halluc,13,-0.0028011329,-0.019678155,0.028020369,0.009696536,-0.006068434,-0.013136646,0.0051208097,0.0015130164,-0.01784835,-0.008859576,0.0149620045,0.0014341031,-0.012320237,0.012290375,-0.008930974,0.00037326058,-0.03877521,-0.0021440596,-0.07015488,0.011431539
ORI,real,13,-0.022840736,0.0019234476,0.014119678,-0.0034162113,0.003795071,-0.0045558168,0.002280503,0.011700454,-0.010941441,-0.012597992,0.012218556,0.013195291,-0.012057419,0.003405869,-0.004164307,0.005674311,-0.010999542,0.0019051254,0.00038058992,0.004176957
ORI,halluc,13,-0.02354392,0.0012224426,0.013424269,-0.0041183773,0.0030828943,-0.0052588456,0.0015768603,0.011006699,-0.011637439,-0.01328229,0.011529417,0.012501051,-0.012759901,0.0026961043,-0.004870064,0.004969102,-0.011678748,0.0012031182,-0.00033665518,0.0034774644
PBF,real,13,-0.050586533,-0.043073386,0.015359073,-0.0435645,-0.005988042,-0.009049835,-0.035731856,0.058451593,-0.012169528,-0.00752449,0.06222278,-0.0040298738,0.00071233534,-0.00834232,0.07291051,-0.071475446,0.05600255,-0.034486175,0.02586152,-0.007550659
PBF,halluc,13,-0.05374869,-0.046222266,0.0123329945,-0.046697255,-0.009158227,-0.01220483,-0.038898777,0.055303577,-0.015319775,-0.0105691925,0.059130073,-0.0070912098,-0.0024301112,-0.011548569,0.0697318,-0.074654154,0.05284469,-0.037514433,0.022652555,-0.01071284
PCH,real,13,0.015706046,-0.0130019365,0.016685937,0.005500675,0.012317167,-0.015777025,-0.030427683,0.011285386,-0.0054178084,-0.006498294,0.00524385,0.003758618,-0.003967845,0.015777782,-0.02018169,-0.007594973,-0.028788239,0.006734032,0.0051824776,-0.0051824776
PCH,halluc,13,0.016663648,-0.0120618455,0.01765629,0.0064862724,0.013307207,-0.01485942,-0.029466633,0.012241055,-0.004494035,-0.0055590514,0.00617976,0.0047319196,-0.003020582,0.016716285,-0.019204594,-0.006600065,-0.0278372,0.007689555,0.0061492426,-0.0042306683
PCTY,real,13,0.007920159,-0.022168215,0.030218199,0.052512005,0.02926863,-0.031685907,-0.0032016127,0.064741775,-0.034821454,-0.013022358,-0.008958525,-0.01138116,-0.0022089288,0.0046422984,-0.04152538,0.0005256743,-0.02589251,0.0009801039,0.004593665,-0.040192418
PCTY,halluc,13,0.0057611503,-0.024284182,0.028081127,0.05041459,0.027137337,-0.033826612,-0.005339252,0.062600814,-0.03695106,-0.015191567,-0.011104687,-0.01342556,-0.0043484103,0.0025380373,-0.043624703,-0.0015904601,-0.027999401,-0.0011910762,0.0024860448,-0.042306375
PDCO,real,13,-0.0032808424,-0.018909173,0.010990952,0.0111990655,0.016244672,-0.023806766,-0.018991075,0.013032767,-0.01707726,-0.01668692,0.02106772,0.007036384,-0.0020053477,0.0043398505,-0.046710387,0.0059161484,-0.020684348,-0.012834401,-0.003234504,-0.013043663
PDCO,halluc,13,-0.0020014981,-0.018145211,0.010765922,0.012662907,0.015642539,-0.024361305,-0.018191196,0.011861236,-0.018272446,-0.01810102,0.019877192,0.0058872746,-0.0032721753,0.003447974,-0.047067802,0.0049776305,-0.021997094,-0.013880328,-0.0044666873,-0.014202475
PEB,real,13,0.015306421,-0.0057124877,0.042983882,0.021116925,0.01950993,-0.007050558,-0.03418624,-0.0012210014,-0.020988425,-0.0018732444,-0.015113638,0.021344187,0.013572078,0.0109690325,-0.063165724,-0.029481336,-0.026955811,-0.008919442,0.010966526,-0.008213598
PEB,halluc,13,0.013196647,-0.0077383397,0.041555535,0.022956941,0.018089017,-0.009101938,-0.032270078,-0.0012932203,-0.019158646,-0.0018217372,-0.016831711,0.021619268,0.013854949,0.012350755,-0.065123826,-0.030618094,-0.02867511,-0.006806813,0.012112891,-0.01013061
PEN,real,13,0.023676917,-0.0017584525,0.001638657,0.027143143,0.03020383,-0.015849516,-0.0051084203,0.028134506,0.00074850325,-0.019950785,0.009722826,0.008055756,-0.015567455,0.0060365796,0.01331047,-0.011419678,-0.024902312,0.0122034885,0.0014147253,0.021395639
PEN,halluc,13,0.025000412,-0.00084656477,0.0029098701,0.028464248,0.03153076,-0.014749445,-0.0045043514,0.029433794,0.0018221466,-0.019331047,0.010896456,0.009336116,-0.014400678,0.007325923,0.014158994,-0.010175817,-0.024472168,0.013363926,0.0026072878,0.022138596
PENN,real,13,-0.0020452891,0.009026121,0.02716393,0.0112203155,-0.055338755,0.012888286,-0.037359815,0.037941717,-0.03582915,-0.03185568,-0.02043775,0.0015870496,0.0122933,0.023530496,-0.01572893,0.00496125,-0.0355775,0.016529303,-0.013329299,-0.045090944
PENN,halluc,13,-0.0039940123,0.0070393304,0.025234748,0.009286333,-0.057292968,0.010933692,-0.039309643,0.03600838,-0.03779404,-0.03385215,-0.022349048,-0.00031007826,0.010328654,0.021591086,-0.017692488,0.00303591,-0.03748595,0.014535047,-0.015259732,-0.047023624
PFGC,real,13,-0.009144632,0.0016688922,0.022261618,0.021776812,-0.02717295,0.0021292288,0.012357881,-0.0014554866,-0.031231992,-0.016498692,-0.0028899298,0.02322164,0.0018280022,-0.0071649062,-0.00016723806,0.00033444806,-0.019244349,0.00034083158,-0.002217485,0.00085346086
PFGC,halluc,13,-0.010381177,0.00043339364,0.021021327,0.020542514,-0.028404446,0.0008933394,0.011122752,-0.0026918207,-0.03246593,-0.017739959,-0.004131271,0.021980397,0.0005949895,-0.008397395,-0.0014031413,-0.000898135,-0.020489287,-0.0008951132,-0.0034473413,-0.000383339
PGNY,real,13,0.0115917465,-0.0026631174,0.018785406,0.023564309,0.051747605,-0.041294057,-0.06232998,-0.043405343,0.016729016,-0.03820126,0.010477948,0.019393787,0.026293166,0.02532535,-0.018708784,0.007466064,-0.061350115,0.0131994365,-0.01067179,-0.035982035
PGNY,halluc,13,0.013700821,-0.00067711086,0.020589724,0.025572635,0.053676747,-0.03923851,-0.06026849,-0.04137079,0.018744715,-0.036189586,0.012462032,0.021265142,0.0281678,0.027279295,-0.016689198,0.009353528,-0.059294835,0.0149727585,-0.008651557,-0.034011014
PII,real,13,0.0067403363,-0.0052385526,0.07426875,0.025278622,0.008033531,-0.0049816463,-0.012863832,-0.0004287979,0.0034252475,-0.017070852,0.00173762,0.01627312,0.0039209053,0.020044465,-0.0010845533,-0.0041823564,-0.024093464,-0.0059424024,-0.0007777058,-0.014541594
PII,halluc,13,0.008194041,-0.0042908713,0.06326592,0.026748296,0.006819497,-0.0065205963,-0.011437649,-0.0014525254,0.0019214873,-0.015272435,0.00042289146,0.014968841,0.0025969138,0.021155082,-0.002628831,-0.004311052,-0.025413936,-0.007176457,0.000582112,-0.01565206
PK,real,13,0.016771883,-0.016067408,0.035285573,0.02018911,0.0013315582,-0.01677329,-0.025352506,0.006915657,-0.017379653,0.009769792,-0.009068776,0.0014005604,0.018718053,0.003428183,-0.052699234,-0.00796817,-0.018349139,0.016164936,0.016624887,-0.0021528534
PK,halluc,13,0.017461117,-0.015452511,0.03433873,0.021163765,0.0030225595,-0.017182743,-0.023813842,0.005407008,-0.017037185,0.008020103,-0.010510769,0.0031635691,0.017101979,0.0034370306,-0.054114167,-0.009539843,-0.019854983,0.01699752,0.015946716,-0.003684308
PNFP,real,13,0.008398999,-0.006950392,0.035422526,-0.0011438014,0.04476228,-0.0012201075,-0.006860249,0.017546447,-0.009953954,-0.02170513,-0.004999385,0.004874705,-0.0055013886,0.0030045088,-0.017019005,-0.0044600265,-0.049211707,-0.0038981165,0.0069789574,-0.0028125648
PNFP,halluc,13,0.009561314,-0.0059901653,0.03678077,0.00020912063,0.04608381,-0.0002764685,-0.005832964,0.018870272,-0.009136552,-0.02063244,-0.0036774734,0.006130362,-0.004348501,0.004386283,-0.015853323,-0.0030185943,-0.04795784,-0.0028947205,0.007974688,-0.0015785745
PNM,real,13,-0.0006084575,-0.0024375394,0.006284866,-0.00465918,0.0032168904,-0.00040791355,0.0028519065,-0.0022400988,0.0020366604,-0.00020347952,0.0020329342,0.004660124,-0.0034423443,-0.0006087045,-0.002235092,0.0014229091,0.0008121828,0.0034444365,-0.0038504456,0.00040600894
PNM,halluc,13,-0.0004654977,-0.0023175504,0.006041529,-0.004607361,0.002958119,-0.0003222607,0.002930586,-0.0020910294,0.0021187663,-7.951824e-05,0.0021574718,0.0044232863,-0.0036832006,-0.0005360544,-0.0021871452,0.001163942,0.0005549675,0.0033946692,-0.0041021886,0.00016566263
POR,real,13,0.0010594344,-0.006373508,0.013968481,0.008788506,0.022250608,-0.014158438,-0.0016546022,0.0010344472,-0.016680954,-0.019104805,0.021834465,0.0052284966,-0.018314375,0.000212427,0.022680517,0.029865177,-0.024068058,-0.0014461317,-0.00020676106,0.0043330304
POR,halluc,13,0.0020982784,-0.0053480123,0.015033471,0.009852876,0.023262488,-0.0131632555,-0.00062156015,0.0020699487,-0.015673239,-0.01810333,0.022877969,0.006302304,-0.017297262,0.0012559746,0.023650447,0.030869093,-0.023046099,-0.0004286893,0.00080136594,0.005278387
POST,real,13,-0.002412811,0.014606756,0.027115239,0.002209248,-0.011626808,0.013621455,0.0017813175,-0.011370936,-0.008720676,-0.042996254,0.0226017,-0.005465689,-0.013907509,0.0003333889,0.0054296767,0.016331814,-0.0041398904,0.008154435,0.0067987093,-0.013643958
POST,halluc,13,-0.003720694,0.013298532,0.025803957,0.0009014243,-0.012933284,0.01231368,0.00047443048,-0.0126784975,-0.010028143,-0.04430783,0.021291107,-0.0067752036,-0.015214677,-0.0009717079,0.0041240524,0.015025537,-0.005446728,0.0068429117,0.005495182,-0.014949735
POWI,real,13,0.00989196,-0.017783377,0.0030246645,0.03279357,0.019149994,-0.012763061,-0.017577916,-0.020905884,-0.035564028,0.00012027146,-0.0061523807,0.020006655,-0.0020184037,0.001069074,-0.02208708,0.0032717388,-0.015606266,0.0012280487,0.017639287,-0.0053198044
POWI,halluc,13,0.010957576,-0.016587203,0.004123767,0.0337924,0.02015717,-0.011731061,-0.016473502,-0.019767366,-0.034871474,0.0008347486,-0.005252594,0.019961901,-0.00091283326,0.0023036783,-0.021502892,0.004347154,-0.015034849,0.002198395,0.017871244,-0.004718275
PPC,real,13,-0.012387771,-0.044396937,0.020387642,0.0073861647,0.015416127,-0.029413885,-0.009162913,-0.012208108,-0.0042444887,0.06981488,-0.0342983,0.0077694114,-0.018500013,0.01727727,-0.003267977,0.018244982,-0.0068534836,-0.004256619,0.0070843333,-0.0028277135
PPC,halluc,13,-0.010754665,-0.042700116,0.02223853,0.009074887,0.01703891,-0.027773343,-0.0077345707,-0.010548287,-0.0028235721,0.06991743,-0.032624952,0.009509107,-0.017059451,0.01871463,-0.0019060725,0.019433137,-0.0058363527,-0.0027604646,0.008424195,-0.0015768019
PRGO,real,13,0.015168222,0.0048270407,0.0010695189,0.0079851365,-0.017922105,0.0040404093,-0.02476654,0.0057700393,-0.013793322,-0.017372249,-0.0045325854,0.012415509,-0.0005610098,0.004479291,-0.0072890706,0.024184639,0.005477965,-0.00027318674,-0.0008200082,-0.008513027
PRGO,halluc,13,0.01591937,0.0055570547,0.0017839911,0.008730009,-0.017209051,0.004764543,-0.024050903,0.0065379785,-0.013064479,-0.016640866,-0.003775348,0.01311383,0.00018751615,0.0051624374,-0.0065673846,0.024923272,0.0061305426,0.00046394533,-0.00016428449,-0.007846467
PRI,real,13,0.0025271685,0.00641552,0.014008012,0.005056745,0.011984246,0.0007290845,-0.006519842,0.017452873,0.018392827,-0.01857307,0.009389179,0.01189328,-0.004894023,0.009002974,-0.0012309141,0.0047576125,-0.025519159,-0.00024047168,0.0,0.08601882
PRI,halluc,13,0.00092634466,0.004814541,0.012433369,0.0034502624,0.010357929,-0.0008704383,-0.008122745,0.015861072,0.016788993,-0.020132827,0.007822439,0.010316368,-0.0065093758,0.0073848404,-0.0028365627,0.003135185,-0.02704988,-0.0018406156,-0.001631977,0.069226764
PVH,real,13,-0.013329012,-0.007877203,0.029920379,0.034868825,-0.00798106,-0.003145168,-0.02107652,-0.013964366,-0.10175457,0.011639558,-0.012761122,0.013622502,-0.0003690715,0.029223057,-0.018331435,0.0058252593,-0.049104832,0.018635644,0.00311391,-0.011129984
PVH,halluc,13,-0.013165512,-0.0063578603,0.03098377,0.03499967,-0.008245254,-0.0038688523,-0.019765796,-0.013811883,-0.09354985,0.010608947,-0.01326864,0.015950441,0.0019192984,0.028316094,-0.019271279,0.0048959847,-0.05015827,0.01754974,0.0022481945,-0.011846138
PZZA,real,13,0.028240893,0.009864308,-0.010867262,0.042136773,0.023662243,-0.023230974,-0.025983958,0.023727713,-0.01539159,-0.0025154494,-0.02775797,0.04749189,-0.018967673,0.047335368,0.0051007243,-0.01485383,-0.042298477,0.015057567,-0.06302353,-0.012418196
PZZA,halluc,13,0.02617427,0.0077935136,-0.012916253,0.04007093,0.021595147,-0.025291625,-0.028049855,0.021662379,-0.017460799,-0.0045735114,-0.02981053,0.045449205,-0.021034077,0.045270756,0.003040957,-0.01692326,-0.044345785,0.012988311,-0.06508807,-0.014480186
QDEL,real,13,0.001623377,-0.013883441,0.005740073,0.033313442,0.03278618,-0.01943095,-0.0050293487,0.008257133,-0.02805976,-0.0199695,0.008475119,-0.0032422445,-0.0047666198,0.004882595,0.055049423,0.0030684955,-0.018665295,0.0013368987,-0.012435045,-0.0136195505
QDEL,halluc,13,0.0029231044,-0.012568498,0.00715007,0.034556333,0.03404368,-0.01812283,-0.003774575,0.009526332,-0.026724057,-0.018666819,0.009793477,-0.0018763192,-0.003496267,0.0061451565,0.05639498,0.004414934,-0.01750422,0.0026567152,-0.0111118555,-0.012252038
QLYS,real,13,0.0046534175,-0.019012818,0.02946952,0.03165388,0.03879424,-0.0065653725,-0.0159846,0.023438254,-0.0072910236,-0.0062803514,-0.005579273,-0.00577607,-0.0153438635,0.0022663376,-0.021098008,0.015211681,-0.0059211813,0.012813124,0.006511961,-0.0136569515
QLYS,halluc,13,0.0058343345,-0.017871706,0.030183084,0.03274302,0.03975635,-0.0054646153,-0.014885033,0.02476054,-0.005949271,-0.0051425267,-0.0044208784,-0.004993025,-0.014135785,0.0034078648,-0.01995806,0.01648756,-0.0046554115,0.013522744,0.007548418,-0.012558855
R,real,13,0.020972306,-0.025850102,0.025532387,0.023138758,0.0145898,-0.00020401925,-0.005729502,0.014667201,-0.016001973,-0.010223664,0.0009337553,0.006821027,-0.0026815196,0.03121282,-0.012591452,0.0055948435,-0.025895406,0.00041631982,0.012923416,-0.0093916785
R,halluc,13,0.02204807,-0.02468357,0.026668364,0.0242754,0.015713947,0.000854015,-0.004695071,0.015747132,-0.014916462,-0.009177876,0.0020160363,0.008021031,-0.0016122034,0.032320775,-0.011488342,0.0066398773,-0.024853427,0.0014938759,0.01408303,-0.008346666
RCM,real,13,0.02290723,-0.014973542,0.02763194,0.023481743,0.016249511,-0.033461638,-0.020344442,0.00917114,-0.0234469,-0.005045056,-0.014556298,0.004389181,-0.0036563114,0.04020642,0.025018677,-0.033499297,-0.015016371,0.032603882,0.0,-0.016878039
RCM,halluc,13,0.024364527,-0.013557866,0.029052604,0.024966842,0.017643435,-0.032046523,-0.018985434,0.010598391,-0.022029262,-0.0036606677,-0.013161315,0.0057676495,-0.002199213,0.0414589,0.026393019,-0.032061744,-0.013704542,0.033930678,0.0012442681,-0.015506977
REXR,real,13,0.018692132,-0.014508026,0.019087585,0.017492246,0.02522491,-0.015978428,-0.012347741,-0.0020209877,-0.002649008,-0.019855678,-0.008471241,0.0111733,-0.005251862,-0.004477858,-0.008692907,-0.0060001803,-0.007838055,-0.009884759,0.012177212,-0.013834212
REXR,halluc,13,0.019644683,-0.013648242,0.020006767,0.018452816,0.026126763,-0.015102394,-0.011391871,-0.0010474904,-0.0017847717,-0.01893808,-0.007523088,0.012068683,-0.0042680986,-0.0034669777,-0.00778748,-0.0049991235,-0.007299052,-0.008968549,0.013121026,-0.012907252
RGA,real,13,-0.011053492,-0.005137969,0.015203613,0.00065867463,-0.035794705,-0.031191884,0.02592313,0.019565841,0.01123908,-0.004667609,0.013014792,0.005093788,-0.016499609,-0.0072712908,0.0015529527,0.0056512523,-0.013984351,0.0027175776,-0.011601058,0.002947125
RGA,halluc,13,-0.012196853,-0.0062861964,0.014086434,-0.0004938637,-0.036964644,-0.032337222,0.02477435,0.018424196,0.010085124,-0.00577116,0.011904459,0.0039808955,-0.017660534,-0.008434926,0.00040665967,0.004484972,-0.015053687,0.0015727109,-0.012774947,0.0018062587
RGEN,real,13,0.010871073,-0.07986765,0.028075283,0.029197214,0.022748865,-0.011698451,-0.0046242257,0.009485132,-0.0125102205,-0.028505241,-0.012057785,0.0232281,0.0011155084,0.039759636,0.010657296,-0.041747883,-0.065240525,-0.04610277,0.077133164,-0.056982227
RGEN,halluc,13,0.011470418,-0.079260536,0.030974204,0.032099262,0.025634026,-0.011101177,-0.0040082475,0.010098538,-0.01190376,-0.027888093,-0.011457609,0.023810638,0.0016986616,0.04037386,0.011248548,-0.04118087,-0.06464256,-0.04320909,0.07775548,-0.05640182
RGLD,real,13,-0.0120987985,-0.0024217817,-0.0064344225,0.027486203,-0.02058259,-0.0271015,0.0076021645,0.005247686,0.0005549607,-0.022604361,0.0033991616,0.0020984672,0.015043894,-0.021595988,-0.0037401458,-0.0067021092,-0.0041088066,-0.017192401,-0.015279071,-0.008757184
RGLD,halluc,13,-0.013251928,-0.0035700512,-0.0075775385,0.026341392,-0.021724684,-0.02824648,0.0064577563,0.0040938994,-0.000591957,-0.02375742,0.002239388,0.0009526699,0.013901543,-0.022734392,-0.0048852917,-0.007844392,-0.0052549257,-0.018341038,-0.016415011,-0.009897221
RH,real,13,0.0053579626,-0.016651632,0.020955894,0.03774152,0.068756215,-0.009932466,-0.07613373,0.0025718245,0.0048745526,-0.015106834,-0.03140576,0.044546887,0.020403825,0.015215078,-0.030665236,-0.01847461,-0.0383018,0.008450756,-0.012372781,0.0011881192
RH,halluc,13,0.007665685,-0.014342112,0.023329815,0.04008599,0.071110785,-0.0075568934,-0.07378502,0.004860474,0.0071907067,-0.012800417,-0.029176798,0.046893887,0.02280598,0.017665327,-0.028293382,-0.016095629,-0.035959102,0.010753716,-0.00995615,0.0036290092
RLI,real,13,-0.0017625202,-0.0025342715,0.018286223,-0.00507135,-0.01137113,0.01409923,0.009565125,0.0101425275,-0.009468144,-0.026720883,0.006671036,0.018625613,-0.01977262,0.0019873125,0.007379546,0.01512046,-0.014135573,-0.0029575722,-0.0040333373,0.0041852207
RLI,halluc,13,-0.0026392895,-0.003404341,0.017422734,-0.005940903,-0.012256848,0.0132244965,0.008689943,0.009286491,-0.010322778,-0.027565505,0.005815661,0.017764168,-0.020638043,0.0011031784,0.006500805,0.014250752,-0.014973982,-0.0038295533,-0.0049281484,0.003321311
RNR,real,13,-0.009137146,-0.01243534,0.015916275,0.06833515,-0.02954496,0.013088042,0.032835208,0.010880077,0.0072189113,0.022522036,-0.023213904,0.0029026258,-0.010219507,-0.00051140226,-0.020104013,0.010055555,-0.0147639075,-0.011121346,-0.00077156816,0.017312724
RNR,halluc,13,-0.0075842375,-0.010932419,0.017464945,0.06892159,-0.028031472,0.014596804,0.034333963,0.012415541,0.008702176,0.024025828,-0.021673758,0.004466367,-0.008679838,0.0009880997,-0.018566087,0.01157563,-0.013342,-0.009574906,0.00075139524,0.018805994
RS,real,13,-0.0051040724,-0.019780573,0.02312756,0.01682837,0.016634896,0.0016993078,-0.008782458,-0.004033302,-0.0054319846,-0.01871905,0.00443869,0.012722929,0.014143778,-0.0035065254,0.040547796,0.019552559,-0.02437701,0.010894027,-0.0059461743,0.008070011
RS,halluc,13,-0.004022632,-0.01871921,0.024211438,0.017912418,0.017730102,0.0026707621,-0.00781334,-0.0029744245,-0.004453012,-0.017643092,0.005506683,0.01377927,0.015161801,-0.00230538,0.041604377,0.020492919,-0.023838641,0.011949933,-0.0048544426,0.008799478
RUN,real,13,0.0519964,-0.0214379,0.0531375,0.03990834,0.037320442,-0.05168268,-0.017586982,-0.017901829,-0.046410214,-0.07565754,-0.0030441422,0.020690393,0.015661696,0.063067466,-0.032461274,0.026528886,-0.05336228,0.0075031607,-0.021831263,-0.07169479
RUN,halluc,13,0.05465385,-0.018896637,0.055680726,0.042526834,0.03991961,-0.04908404,-0.0149976,-0.015286241,-0.04376116,-0.07306341,-0.00046244124,0.023225598,0.018255927,0.06567197,-0.029875092,0.029128535,-0.05075697,0.009925526,-0.019205855,-0.06915071
RYN,real,13,0.006724598,-0.011515363,0.027582189,0.013917539,0.009977162,-0.03466977,-0.028742468,0.011370218,0.005636993,-0.023028735,0.01993232,0.003939228,-0.021860344,-0.00258658,-0.0063510607,0.0017361115,-0.026363565,0.010922617,0.007604598,-0.009956158
RYN,halluc,13,0.007943396,-0.010355649,0.02878347,0.015099023,0.011218347,-0.033425704,-0.027548833,0.012537264,0.006714523,-0.02185447,0.021026377,0.0051608807,-0.020619664,-0.0013454428,-0.005182579,0.00292581,-0.027830327,0.012065451,0.008808764,-0.008813091
SAIC,real,13,-0.01266703,0.006548428,0.01094813,-0.00038550515,0.006724975,-0.0034529094,0.008514761,0.004751957,0.003596445,-0.010160083,0.021059373,-0.006280779,-0.0030137526,0.013863091,0.006305659,0.003690722,-0.0067458553,-0.005299134,-0.0012125168,0.0019579513
SAIC,halluc,13,-0.012082303,0.007140179,0.011518332,0.00021633145,0.007332599,-0.0028399879,0.009091601,0.005351181,0.0042082714,-0.00956648,0.021628464,-0.0057196254,-0.0023862266,0.014501245,0.006912823,0.004316586,-0.0061547253,-0.004723819,-0.0017179572,0.0025804762
SAM,real,13,0.0060597723,-0.038510267,0.029085174,0.033203952,0.037306,-0.034174476,-0.019848783,-0.046499524,-0.01922261,-0.014347996,-0.012944361,0.04087755,0.0280042,0.018650357,-0.15942019,-0.01798106,-0.013031295,0.028262388,0.005790024,-0.011975115
SAM,halluc,13,0.009877876,-0.041378442,0.03248753,0.036948692,0.033901434,-0.031217307,-0.023671035,-0.04275874,-0.015849017,-0.010873713,-0.01681494,0.03910362,0.028504051,0.016724575,-0.13833268,-0.021599561,-0.016785435,0.024364766,0.0094008045,-0.01573859
SEIC,real,13,0.002742158,-0.0058158487,0.011437902,0.019667566,0.00906823,-0.0043675005,-0.0127430335,0.009297994,-0.005032248,-0.01221365,-0.0036773565,0.010040725,-0.009240149,-0.0046522906,-0.0037051993,-0.00907918,-0.02423262,-0.0018371613,0.00699653,-0.008167393
SEIC,halluc,13,0.003481048,-0.005252919,0.012128238,0.020396367,0.009893459,-0.00385643,-0.012056583,0.010085615,-0.004612115,-0.011613254,-0.0029213012,0.0107598305,-0.008597033,-0.004057915,-0.0029499528,-0.008303924,-0.024323996,-0.0011397167,0.0060981084,-0.0073619653
SF,real,13,0.00105525,-0.0024136382,0.017961865,0.0031104223,-0.005932975,0.0037122325,-0.0034147461,0.01182746,-0.0061919703,-0.017454011,-0.0010539789,0.015990775,-0.00490452,-0.00029801822,-0.001939286,0.008475257,-0.013264967,-0.0034568307,-0.0067981225,0.011304665
SF,halluc,13,0.0004378179,-0.0030285902,0.017356748,0.0024931086,-0.006566482,0.0030947682,-0.0040322957,0.011225013,-0.0067999423,-0.01804189,-0.0016479888,0.015390623,-0.0055231485,-0.0009249211,-0.0025579508,0.007853584,-0.013833512,-0.004077046,-0.007436919,0.010696489
SFM,real,13,0.0074790004,-0.016907103,0.008802321,0.0034369668,0.017622964,0.0012251153,-0.007990208,0.004310352,-0.010810915,0.007425776,0.004306374,0.011292659,-0.024267815,0.016651634,0.005793582,0.0045502884,-0.0429808,0.008494625,-0.01738075,-0.02419863
SFM,halluc,13,0.008504242,-0.015880764,0.009815138,0.0044721775,0.018641518,0.0022342694,-0.006990078,0.0053365133,-0.009786036,0.008430989,0.005317519,0.012307409,-0.023226667,0.017660812,0.006806456,0.005562911,-0.041984685,0.00950557,-0.016372493,-0.023174908
SHC,real,13,0.0248828,-0.015924843,0.02466361,0.057480607,0.022740558,-0.02878287,-0.019472104,0.013947228,-0.011142177,-0.039422415,-0.024182837,0.010098096,0.004128582,0.015766751,0.0005792065,0.041400865,-0.024178855,-0.004563613,0.023729928,-0.035809454
SHC,halluc,13,0.027014382,-0.014212312,0.026567332,0.059148222,0.024836589,-0.027171237,-0.017491726,0.011817934,-0.011121654,-0.03747186,-0.022252914,0.012329211,0.005130452,0.01784589,-0.0016918324,0.042527046,-0.024154294,-0.002907719,0.0256503,-0.03390948
SIGI,real,13,-0.021641482,0.008691508,0.014846507,-0.013885432,0.010933711,0.06320475,0.005140383,0.014001305,-0.012720328,-0.015281108,-0.00050007505,0.009359821,-0.00348523,0.011701839,0.003542962,0.0050955527,-0.018646028,-0.0004980329,-0.0042933514,-0.007028847
SIGI,halluc,13,-0.020461,0.009766201,0.016057689,-0.012654232,0.012101357,0.05551742,0.006166038,0.015177716,-0.011606553,-0.014128626,0.00067279965,0.010510578,-0.002320918,0.012807892,0.0046013566,0.0061983624,-0.017615091,0.00066369167,-0.0031086958,-0.005900979
SITM,real,13,0.0053129788,-0.053657927,0.0066173505,0.061996892,0.060375094,-0.017818877,-0.022929529,0.018149894,-0.018549876,0.020589894,-0.024598558,0.015780993,-0.0026129317,0.009390481,-0.019190185,-0.028422538,-0.02908445,0.0004239264,-0.01099521,-0.009299189
SITM,halluc,13,0.007046777,-0.052097045,0.00786323,0.06355015,0.061800517,-0.016195029,-0.021457266,0.01999962,-0.01671135,0.022134064,-0.022999521,0.017083205,-0.0008771218,0.010717606,-0.01756408,-0.026680624,-0.02760381,0.0017376358,-0.00996498,-0.007926809
SKX,real,13,-0.008598145,0.0035740612,0.010438509,0.021978907,-0.00081300805,-0.095961064,0.0024589263,0.004899787,-0.01838617,-0.001812005,-0.007509422,0.021914352,0.0071253926,0.005752229,-0.016683739,0.0031355014,-0.026740775,0.008006448,0.007942854,-0.008170722
SKX,halluc,13,-0.006948399,0.0052042957,0.012121824,0.02365956,0.00073042605,-0.076118454,0.004037982,0.006618971,-0.016900644,-0.00029855315,-0.0058377045,0.023494888,0.0086944215,0.0073516164,-0.015168738,0.004734398,-0.025337264,0.009583396,0.0094188955,-0.0067800577
SLAB,real,13,-0.007232508,-0.039394934,0.029754473,0.1317134,0.05747804,-0.0320499,-0.012329936,0.014234336,-0.023373902,0.018196356,0.0071325814,0.023750009,0.022163168,-0.023753835,-0.01292477,-0.03673603,-0.027820406,0.0038343826,0.007511559,-0.016635133
SLAB,halluc,13,-0.009762809,-0.042026985,0.027201653,0.1175826,0.054652575,-0.034672704,-0.014965268,0.011682237,-0.026076164,0.015922794,0.0047818134,0.021203581,0.019396316,-0.026503718,-0.015522175,-0.039541475,-0.030014286,0.001152264,0.004675051,-0.019306656
