date,goodness,fwd_vol_5,fwd_dd_5,fwd_ret_5,fwd_vol_21,fwd_dd_21,fwd_ret_21
2018-09-21,0.9162958264350891,0.00836869170510354,-0.008212560386473111,-0.002392726112617649,0.01374967309848405,-0.09385881608103841,-0.0579039719253468
2018-09-24,0.9162963032722473,0.006717786827651815,-0.008212560386473222,0.01758915604324618,0.013981981544835575,-0.09385881608103852,-0.034855575278360584
2018-09-25,0.9168177843093872,0.006726288226178852,0.0,0.01739130434782621,0.014649298477077006,-0.09385881608103852,-0.01837429211879338
2018-09-26,0.9168161749839783,0.0046906341888473604,-0.0018993352326692747,0.023867510959570515,0.015048668498175358,-0.09385881608103863,0.007136528083234062
2018-09-27,0.9168161749839783,0.005412276809473009,-0.003798670465337217,0.017952450266860653,0.015717112130204713,-0.09385881608103841,-0.01807015155714775
2018-09-28,0.9168168306350708,0.004405438795755486,-0.008072174738841587,0.002078669651423226,0.015496534793712997,-0.09385881608103852,-0.034353248518475765
2018-10-01,0.916817307472229,0.004583395215708182,-0.019784742006964118,-0.017919441801458436,0.015456822009477279,-0.09385881608103841,-0.03569497404548583
2018-10-02,0.916816771030426,0.009841309358414194,-0.04487789406914,-0.04669199113643552,0.01737740876643709,-0.09213447510307626,-0.07470718581829727
2018-10-03,0.9131378531455994,0.013007634882884579,-0.07578646329837979,-0.07754519505233093,0.01827412564633871,-0.09040355894502727,-0.05153821757056731
2018-10-04,0.9162988066673279,0.01098986506059392,-0.0864847614488592,-0.09040355894502716,0.018295704048743568,-0.0864847614488592,-0.04814108674928508
2018-10-05,0.9157740473747253,0.013601632210032176,-0.075569191022122,-0.08233604595500266,0.01833887328641736,-0.075569191022122,-0.04021062709430401
2018-10-08,0.9157741069793701,0.01945675354061034,-0.0494770048148766,-0.05554658485386765,0.018329905994033467,-0.05754578924389597,-0.020345551429032716
2018-10-09,0.9157737493515015,0.022937488138986918,-0.01581571256661507,0.0,0.01732889483811756,-0.05754578924389586,0.004815170418085657
2018-10-10,0.9157739877700806,0.015827316126537667,-0.004316785654989497,0.030943785456420736,0.015768006556155723,-0.057545789243896084,0.027332031589697214
2018-10-11,0.9157818555831909,0.014370507786610866,-0.014610659139963955,0.036681222707423355,0.01630792007727136,-0.059889540904384475,0.018595950489450175
2018-10-12,0.916296660900116,0.015082389620133174,-0.01859538435995356,0.02782124847852585,0.017565493665611585,-0.08784949948222331,-0.016166321838653075
2018-10-15,0.9163021445274353,0.014031361792017373,-0.019425535447451736,0.009745255599247882,0.018325184845600702,-0.08784949948222331,-0.004096713503032423
2018-10-16,0.9163028597831726,0.00765892925382632,-0.015174253793563408,-0.006973269134982751,0.01766141466270273,-0.08784949948222331,-0.05437525090673667
2018-10-17,0.9163015484809875,0.010889718713385763,-0.0048862679022744215,0.016490853083590995,0.019028737004428784,-0.08784949948222343,-0.020641232873800486
