ticker,num_pairs,num_points,corr_real_hall,mae,rmse,kl_divergence,js_divergence,tail_abs_p99_real,tail_abs_p99_hall,tail_ratio_p99
CRUS,100,2000,0.9941356766492777,0.000521199544346,0.002430625799430245,0.050835265379790516,0.0022626545914799,0.0735117538,0.0735058479,0.9999196604665961
OHI,100,2000,0.9946795818455982,0.0005201864471719768,0.0016286390385134527,0.050467503261812124,0.0034527343388852678,0.047866277,0.04248659620999995,0.8876102106290813
DT,86,1720,0.9951223854461518,0.0005201568299974775,0.0021667267270000182,0.08175482429726273,0.003612857319545114,0.06275699776999998,0.06336512400999997,1.0096901741894782
AIRC,56,1120,0.992181156667219,0.0005178655897173215,0.0020937357585610232,0.01856060590454432,0.0015787848804621253,0.04292734384,0.04102057498999997,0.9555814853789465
BWA,4,80,0.99600536502168,0.0005176451287500001,0.0013435861310177682,0.13381936966875208,0.04027592570628902,0.036811353769999985,0.03709458219999999,1.00769405091075
MTDR,96,1920,0.998208712902461,0.000517075847765625,0.0017472745681798027,0.06262038765971202,0.0029266347523835673,0.0916749096599999,0.09108180659999994,0.9935303665724936
SLGN,100,2000,0.9893127483744395,0.0005158700039002076,0.002848032999717959,0.09752647906196125,0.004547629589880339,0.05248332808999999,0.05142669211999999,0.9798672071979115
ALV,74,1480,0.9964080661788779,0.0005135855071088099,0.0015150514643162243,0.03835857693733723,0.002294422142700153,0.05487399766000014,0.05452048660000008,0.9935577673383591
RGLD,100,2000,0.9972936851128608,0.000512699425015,0.0014168946865685142,0.04054915286409631,0.0030039677775257146,0.06284996365,0.06262184816,0.9963704753869018
NDSN,3,60,0.9972174775694517,0.0005116606816666667,0.0015505062857249544,0.41949590654179997,0.03203258766204879,0.06706564659999993,0.06279833625999998,0.9363711444481927
GBCI,100,2000,0.9973183091860374,0.0005113985839251693,0.001627392892653037,0.038263018764428364,0.0022668545102187566,0.07333848346,0.07284775304,0.9933086914693613
AVT,100,2000,0.9956020388870227,0.000511044042155,0.0016885889394619344,0.04172549267411489,0.0033889298083850617,0.057730533,0.057730533,1.0
AMED,89,1780,0.9946343181690572,0.0005102723045717414,0.0018592514896756144,0.03663164293516791,0.0032636944919710283,0.05608539502000001,0.05632611116000006,1.0042919576462679
AFG,100,2000,0.9946752934266659,0.000508261008268623,0.0015048065700948672,0.07846930708597422,0.0045788695148172446,0.04462428,0.0446265822,1.000051590748355
HRB,100,2000,0.9961166162049013,0.0005033705585536912,0.0016859567409880567,0.0689754069785162,0.002918448186143958,0.05434318833,0.05344741812999999,0.9835164216983291
RGA,100,2000,0.9964225246967198,0.0005032607048473499,0.0014650581842346557,0.08607947206973438,0.004784413812231197,0.06354126885999997,0.061213493019999995,0.963365921364763
