amp,amp_dtype,avg_epoch_s,composite_econ_metric,composite_sep_metric,critic_dropout,critic_ensemble_seed_stride,critic_ensemble_size,critic_hidden_dim,critic_num_layers,critic_positive_activation,distance_forward_interval,distance_forward_max_graphs,early_stop_best_metric,early_stop_enabled,early_stop_epoch,early_stop_eval_every,early_stop_metric_name,early_stop_min_epochs,early_stop_patience,early_stop_rank_mode,early_stop_triggered,econ_ann_return_uplift,econ_avg_cost_bps_applied,econ_bh_ann_return,econ_bh_ann_vol,econ_bh_calmar,econ_bh_cvar_95_daily,econ_bh_hit_rate_daily,econ_bh_max_drawdown,econ_bh_max_drawdown_duration_days,econ_bh_sharpe,econ_bh_sortino,econ_bh_total_return,econ_calmar_uplift,econ_cvar_95_daily_delta,econ_eval_topk,econ_hit_rate_delta,econ_max_drawdown_delta,econ_max_drawdown_duration_delta,econ_num_days,econ_pre_rank_metric,econ_pre_rank_value,econ_regime_confidence_mean,econ_regime_confidence_temp,econ_regime_exposure_mean,econ_regime_gate_enabled,econ_regime_high_count,econ_regime_high_quantile,econ_regime_low_count,econ_regime_low_quantile,econ_regime_mid_count,econ_regime_min_confidence,econ_regime_neutral_exposure,econ_regime_threshold_quantile,econ_regime_threshold_window,econ_regime_thresholding_enabled,econ_regime_vol_window,econ_sharpe_uplift,econ_signal_quantile,econ_signal_window,econ_slippage_bps,econ_slippage_vol_lookback,econ_slippage_vol_scale,econ_sortino_uplift,econ_strategy_ann_return,econ_strategy_ann_vol,econ_strategy_calmar,econ_strategy_cvar_95_daily,econ_strategy_hit_rate_daily,econ_strategy_max_drawdown,econ_strategy_max_drawdown_duration_days,econ_strategy_sharpe,econ_strategy_sortino,econ_strategy_total_return,econ_ticker_effective,econ_ticker_requested,econ_ticker_rows,econ_ticker_source,econ_turnover_cost_bps,econ_turnover_mean_daily,econ_weight,epochs_run,epochs_target,eval_acc,eval_acc_agg,eval_acc_agg_max,eval_acc_agg_mean,eval_acc_agg_median,eval_acc_agg_min,eval_acc_agg_std,eval_auprc,eval_auroc,eval_brier,eval_ece,eval_g_neg,eval_g_pos,eval_neg_aggregate_count,eval_neg_aggregate_include_base,eval_neg_aggregate_mode,eval_neg_eval_topk,eval_neg_mode,eval_neg_mode_effective,eval_neg_modes_aggregated,eval_neg_modes_configured,eval_neg_modes_enabled,eval_neg_modes_reported,eval_neg_modes_skipped,eval_neg_topk_enabled,eval_objective,eval_sc_acc,eval_sc_gap,eval_sc_loss,eval_sc_neg,eval_sc_pos,eval_sc_view_mode,eval_sc_view_noise_std,eval_sep,eval_sep_agg,eval_sep_agg_max,eval_sep_agg_mean,eval_sep_agg_median,eval_sep_agg_min,eval_sep_agg_std,ff_block_size,ff_blockwise,fused_optimizer,goodness_target,goodness_temp,graphs_per_s,hall_attack_edge_drop_prob,hall_attack_hub_fraction,hall_attack_hub_weight_scale,hall_attack_noise_mult,hall_attack_sign_flip_prob,hall_attack_timeflip_prob,hall_lr,hall_node_fraction,hall_steps,layerwise_hall_corr,layerwise_hall_mean,layerwise_hall_std,layerwise_neg_mode,layerwise_noise_std,mode,neg_mix_end,neg_mode,neg_mode_effective,objective_track,primary_eval_metric,primary_eval_metric_name,primary_eval_metric_robust,primary_eval_metric_robust_name,rank_base_metric,rank_base_value,rank_gate_failed,rank_gate_reasons,rank_metric,rank_mode,rank_value,residual_edge_detach_features,residual_edge_hidden_dim,residual_edge_max_delta,residual_edge_weight_enabled,score,self_contrastive_ff_neg_mode,self_contrastive_ff_noise_std,self_contrastive_ff_target,self_contrastive_ff_weight,self_contrastive_max_graphs,sep_weight,sequence_critic_dropout,sequence_critic_enabled,sequence_critic_force_chrono,sequence_critic_hidden_dim,sequence_critic_num_layers,sequence_critic_positive_activation,sequence_critic_weight,speed_weight,successive_halving_enabled,successive_halving_pruned,successive_halving_pruned_stage,successive_halving_rank_metric,successive_halving_rank_value,successive_halving_stage,successive_halving_stage_epochs,successive_halving_stage_frac,successive_halving_target_epochs
True,float16,1.8764024054444741,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,10,1,,10,2,objective,0,-0.1627781151181633,0.3820464389902212,0.1425527115714671,0.4701569836489937,0.2917807107031862,-0.06818260951831497,0.5361702127659574,-0.48856112259072115,307.0,0.3032023696959334,0.4257787458491052,0.45182973302614804,-0.33789271967107926,0.030688882534831548,1,-0.28936170212765955,0.049946453670553725,-18.0,705.0,primary_eval_metric_robust,0.8673642389476299,0.4978891728137583,1.0,0.31996386674242533,1.0,212.0,0.7,212.0,0.3,281.0,0.1,0.0,0.55,126.0,1.0,21.0,-0.3859743699470477,0.55,126.0,0.5,21.0,0.2,-0.5406682111434088,-0.02022540354669622,0.24435078873696717,-0.04611200896789309,-0.03749372698348342,0.24680851063829787,-0.4386146689201674,289.0,-0.08277200025111428,-0.11488946529430358,-0.05555990138916855,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,1.0,0.18761050167328533,0.62,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.13256910319129625,0.9999333421389262,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8673642389476299,0.42134201526641846,0.13256910319129625,0.9999333421389262,noise,0.05,0.8673642389476299,0.8673642389476299,0.8673642389476299,0.8673642389476299,0.8673642389476299,0.8673642389476299,0.0,2,True,True,2.3,0.052428800000000025,1516.3078961701763,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.25,3,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.6,self_contrastive,self_contrastive,encoder,0.8673642389476299,eval_sc_gap,0.8673642389476299,eval_sc_gap,econ_sharpe_uplift,-0.3859743699470477,0,,econ_sharpe_uplift,finance_first,-0.3859743699470477,True,32,0.25,False,0.9012169906698608,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,0,,,,3,10,1.0,10
True,float16,1.2317407300001832,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.7821936309337616,0.9999927977720896,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.217799166838328,3.3868576288223267,0.7821936309337616,0.9999927977720896,noise,0.05,0.217799166838328,0.217799166838328,0.217799166838328,0.217799166838328,0.217799166838328,0.217799166838328,0.0,2,True,True,2.3,0.052428800000000025,2292.861393309899,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.35,3,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.6,mix,mix,encoder,0.217799166838328,eval_sc_gap,0.217799166838328,eval_sc_gap,primary_eval_metric_robust,0.217799166838328,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.7822008332,True,32,0.25,False,0.11461721116360697,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.217799166838328,1,3,0.3,10
True,float16,1.8093236646667112,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,10,1,,10,2,objective,0,-0.18178002955019956,0.3843558527879927,0.1425527115714671,0.4701569836489937,0.2917807107031862,-0.06818260951831497,0.5361702127659574,-0.48856112259072115,307.0,0.3032023696959334,0.4257787458491052,0.45182973302614804,-0.3906027578078121,0.03315631333366983,1,-0.2879432624113475,0.09161206994459148,-18.0,705.0,primary_eval_metric_robust,0.8684089879194895,0.5028789177284756,1.0,0.3329524631240666,1.0,212.0,0.7,212.0,0.3,281.0,0.1,0.0,0.55,126.0,1.0,21.0,-0.4690201183324007,0.55,126.0,0.5,21.0,0.2,-0.6588870893634817,-0.03922731797873247,0.23656887336429216,-0.09882204710462594,-0.03502629618464514,0.24822695035460993,-0.3969490526461297,289.0,-0.1658177486364673,-0.2331083435143766,-0.105914218196269,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,1.0,0.18955172975807053,0.62,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.13152027130126953,0.999929259220759,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8684089879194895,0.4170217365026474,0.13152027130126953,0.999929259220759,noise,0.05,0.8684089879194895,0.8684089879194895,0.8684089879194895,0.8684089879194895,0.8684089879194895,0.8684089879194895,0.0,2,True,True,2.3,0.052428800000000025,1570.6781022631262,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.35,3,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.6,self_contrastive,self_contrastive,encoder,0.8684089879194895,eval_sc_gap,0.8684089879194895,eval_sc_gap,econ_sharpe_uplift,-0.4690201183324007,0,,econ_sharpe_uplift,finance_first,-0.4690201183324007,True,32,0.25,False,0.9084868088784783,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,0,,,,3,10,1.0,10
True,float16,1.2367912045001503,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.7884044448534647,0.9999924699465433,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.2115880250930786,3.4192431767781577,0.7884044448534647,0.9999924699465433,noise,0.05,0.2115880250930786,0.2115880250930786,0.2115880250930786,0.2115880250930786,0.2115880250930786,0.2115880250930786,0.0,2,True,True,2.3,0.052428800000000025,2283.5026246295415,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.25,3,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.6,mix,mix,encoder,0.2115880250930786,eval_sc_gap,0.2115880250930786,eval_sc_gap,primary_eval_metric_robust,0.2115880250930786,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.7884119749,True,32,0.25,False,0.11091121481463681,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.2115880250930786,1,3,0.3,10
True,float16,1.8346091036666319,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,7,1,,7,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,7,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.18436255057652792,0.9999435146649679,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8155809640884399,0.5364175587892532,0.18436255057652792,0.9999435146649679,noise,0.05,0.8155809640884399,0.8155809640884399,0.8155809640884399,0.8155809640884399,0.8155809640884399,0.8155809640884399,0.0,2,True,True,2.3,0.052428800000000025,1550.3556619795518,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.25,3,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.6,self_contrastive,self_contrastive,encoder,0.8155809640884399,eval_sc_gap,0.8155809640884399,eval_sc_gap,primary_eval_metric_robust,0.8155809640884399,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.1844190359,True,32,0.25,False,0.2644290555481125,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,2,primary_eval_metric_robust,0.8155809640884399,2,7,0.65,10
True,float16,1.687496466500079,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.7995126446088155,0.9999934434890747,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.20048079888025916,3.4882949590682983,0.7995126446088155,0.9999934434890747,noise,0.05,0.20048079888025916,0.20048079888025916,0.20048079888025916,0.20048079888025916,0.20048079888025916,0.20048079888025916,0.0,2,True,True,2.3,0.052428800000000025,1673.5626251435988,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.35,3,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.6,mix,mix,encoder,0.20048079888025916,eval_sc_gap,0.20048079888025916,eval_sc_gap,primary_eval_metric_robust,0.20048079888025916,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.7995192012,True,32,0.25,False,0.02960530252380948,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.20048079888025916,1,3,0.3,10
True,float16,1.8652588991111163,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,10,1,,10,2,objective,0,-0.1365108179421486,0.39665828197561476,0.1425527115714671,0.4701569836489937,0.2917807107031862,-0.06818260951831497,0.5361702127659574,-0.48856112259072115,307.0,0.3032023696959334,0.4257787458491052,0.45182973302614804,-0.27767538145234916,0.03288372416478101,1,-0.2907801418439716,0.06021992460273595,-18.0,705.0,primary_eval_metric_robust,0.865772324303786,0.4961940981466743,1.0,0.3160032261008584,1.0,212.0,0.7,212.0,0.3,281.0,0.1,0.0,0.55,126.0,1.0,21.0,-0.27766508999387407,0.55,126.0,0.5,21.0,0.2,-0.38933720616594725,0.006041893629318507,0.23659112089496706,0.014105329250837038,-0.035298885353533954,0.2453900709219858,-0.4283411979879852,289.0,0.025537279702059327,0.03644153968315794,0.016994855591876634,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,1.0,0.19455580460985109,0.62,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.13415691504875818,0.9999292393525442,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.865772324303786,0.41907649238904315,0.13415691504875818,0.9999292393525442,noise,0.05,0.865772324303786,0.865772324303786,0.865772324303786,0.865772324303786,0.865772324303786,0.865772324303786,0.0,2,True,True,2.3,0.052428800000000025,1528.9253862216194,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.35,3,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.6,self_contrastive,self_contrastive,encoder,0.865772324303786,eval_sc_gap,0.865772324303786,eval_sc_gap,econ_sharpe_uplift,-0.27766508999387407,0,,econ_sharpe_uplift,finance_first,-0.27766508999387407,True,32,0.25,False,0.9021575977621373,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,0,,,,3,10,1.0,10
True,float16,1.2312092194999877,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.7794678608576456,0.9999923010667165,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.22052444020907092,3.3706759214401245,0.7794678608576456,0.9999923010667165,noise,0.05,0.22052444020907092,0.22052444020907092,0.22052444020907092,0.22052444020907092,0.22052444020907092,0.22052444020907092,0.0,2,True,True,2.3,0.052428800000000025,2293.7265872182725,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.25,2,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.75,mix,mix,encoder,0.22052444020907092,eval_sc_gap,0.22052444020907092,eval_sc_gap,primary_eval_metric_robust,0.22052444020907092,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.7794755598,True,32,0.25,False,0.11583526608514544,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.22052444020907092,1,3,0.3,10
True,float16,1.774583488999724,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.2877119109034538,0.9999569952487946,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.7122450843453407,0.8961195945739746,0.2877119109034538,0.9999569952487946,noise,0.05,0.7122450843453407,0.7122450843453407,0.7122450843453407,0.7122450843453407,0.7122450843453407,0.7122450843453407,0.0,2,True,True,2.3,0.052428800000000025,1591.9056936920274,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.25,2,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.75,self_contrastive,self_contrastive,encoder,0.7122450843453407,eval_sc_gap,0.7122450843453407,eval_sc_gap,primary_eval_metric_robust,0.7122450843453407,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.2877549157,True,32,0.25,False,0.22760402072553362,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.7122450843453407,1,3,0.3,10
True,float16,1.2386429674997999,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.8058685859044393,0.9999931454658508,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.1941245595614115,3.52638312180837,0.8058685859044393,0.9999931454658508,noise,0.05,0.1941245595614115,0.1941245595614115,0.1941245595614115,0.1941245595614115,0.1941245595614115,0.1941245595614115,0.0,2,True,True,2.3,0.052428800000000025,2280.076405463493,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.35,2,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.75,mix,mix,encoder,0.1941245595614115,eval_sc_gap,0.1941245595614115,eval_sc_gap,primary_eval_metric_robust,0.1941245595614115,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.8058754405,True,32,0.25,False,0.10337258232235315,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.1941245595614115,1,3,0.3,10
True,float16,1.8530571808335026,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,7,1,,7,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,7,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.18360300858815512,0.9999441206455231,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8163411120573679,0.5368821124235789,0.18360300858815512,0.9999441206455231,noise,0.05,0.8163411120573679,0.8163411120573679,0.8163411120573679,0.8163411120573679,0.8163411120573679,0.8163411120573679,0.0,2,True,True,2.3,0.052428800000000025,1536.5591543829676,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.35,2,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.75,self_contrastive,self_contrastive,encoder,0.8163411120573679,eval_sc_gap,0.8163411120573679,eval_sc_gap,primary_eval_metric_robust,0.8163411120573679,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.183658888,True,32,0.25,False,0.2630015762854312,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,2,primary_eval_metric_robust,0.8163411120573679,2,7,0.65,10
True,float16,1.2361803264998343,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.8148824771245321,0.9999938905239105,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.18511141339937842,3.5766574939092,0.8148824771245321,0.9999938905239105,noise,0.05,0.18511141339937842,0.18511141339937842,0.18511141339937842,0.18511141339937842,0.18511141339937842,0.18511141339937842,0.0,2,True,True,2.3,0.052428800000000025,2284.4673678663858,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.25,2,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.75,mix,mix,encoder,0.18511141339937842,eval_sc_gap,0.18511141339937842,eval_sc_gap,primary_eval_metric_robust,0.18511141339937842,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.8148885866,True,32,0.25,False,0.10025717900851643,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.18511141339937842,1,3,0.3,10
True,float16,1.838099881499905,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,7,1,,7,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,7,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.1832855542500814,0.9999452630678812,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8166597088177998,0.5380154848098755,0.1832855542500814,0.9999452630678812,noise,0.05,0.8166597088177998,0.8166597088177998,0.8166597088177998,0.8166597088177998,0.8166597088177998,0.8166597088177998,0.0,2,True,True,2.3,0.052428800000000025,1548.060172622546,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.25,2,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.75,self_contrastive,self_contrastive,encoder,0.8166597088177998,eval_sc_gap,0.8166597088177998,eval_sc_gap,primary_eval_metric_robust,0.8166597088177998,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.1833402911,True,32,0.25,False,0.2645791048987137,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,2,primary_eval_metric_robust,0.8166597088177998,2,7,0.65,10
True,float16,1.3894405860000916,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.7844134370485941,0.9999926189581553,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.21557918190956116,3.401616175969442,0.7844134370485941,0.9999926189581553,noise,0.05,0.21557918190956116,0.21557918190956116,0.21557918190956116,0.21557918190956116,0.21557918190956116,0.21557918190956116,0.0,2,True,True,2.3,0.052428800000000025,2056.920330679498,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.35,2,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.75,mix,mix,encoder,0.21557918190956116,eval_sc_gap,0.21557918190956116,eval_sc_gap,primary_eval_metric_robust,0.21557918190956116,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.7844208181,True,32,0.25,False,0.08401104735684302,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.21557918190956116,1,3,0.3,10
True,float16,1.8088461791110402,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,10,1,,10,2,objective,0,-0.21402765423176984,0.40505497789594563,0.1425527115714671,0.4701569836489937,0.2917807107031862,-0.06818260951831497,0.5361702127659574,-0.48856112259072115,307.0,0.3032023696959334,0.4257787458491052,0.45182973302614804,-0.4657218118695087,0.0319624794718075,1,-0.2950354609929078,0.0776464958518781,-18.0,705.0,primary_eval_metric_robust,0.8672032368679842,0.4969290080278373,1.0,0.3190456171142552,1.0,212.0,0.7,212.0,0.3,281.0,0.1,0.0,0.55,126.0,1.0,21.0,-0.601536518175614,0.55,126.0,0.5,21.0,0.2,-0.8425105643578008,-0.07147494266030274,0.23958015877344618,-0.1739411011663225,-0.03622013004650747,0.24113475177304963,-0.41091462673884305,289.0,-0.2983341484796806,-0.4167318185086956,-0.18735879260715094,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,1.0,0.1981478457771759,0.62,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.13272573426365852,0.9999289711316427,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8672032368679842,0.41661503414313,0.13272573426365852,0.9999289711316427,noise,0.05,0.8672032368679842,0.8672032368679842,0.8672032368679842,0.8672032368679842,0.8672032368679842,0.8672032368679842,0.0,2,True,True,2.3,0.052428800000000025,1569.74994494125,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.35,2,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.75,self_contrastive,self_contrastive,encoder,0.8672032368679842,eval_sc_gap,0.8672032368679842,eval_sc_gap,econ_sharpe_uplift,-0.601536518175614,0,,econ_sharpe_uplift,finance_first,-0.601536518175614,True,32,0.25,False,0.9078791633326677,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,0,,,,3,10,1.0,10
