scenario,scope,series,num_tickers,total_return,max_drawdown,volatility,var_95,cvar_95,delta_vs_real_total_return,delta_vs_real_max_drawdown,delta_vs_real_volatility,delta_vs_real_var_95,delta_vs_real_cvar_95,delta_vs_baseline_total_return,delta_vs_baseline_max_drawdown,delta_vs_baseline_volatility,delta_vs_baseline_var_95,delta_vs_baseline_cvar_95
29,all,real,305,-0.06282701323484652,-0.061774527491840314,0.011563286227644153,-0.018478826150867204,-0.02363156636095083,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
29,non_target,halluc,305,-0.05937091881140666,-0.05772648279679815,0.011671950127130449,-0.01830140047524458,-0.02644025739344264,0.0034560944234398594,0.004048044695042163,0.00010866389948629637,0.0001774256756226257,-0.00280869103249181,nan,nan,nan,nan,nan
29,non_target,real,305,-0.06282701323484652,-0.061774527491840314,0.011563286227644153,-0.018478826150867204,-0.02363156636095083,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
3,all,halluc,298,0.06218071646479206,-0.05716935989247307,0.013662142679789466,-0.01652599542014303,-0.019887154679630887,-0.007559862729337619,-0.011324421640203197,0.0007027460451540894,-0.0019227175059597333,-0.00217525709087249,nan,nan,nan,nan,nan
3,all,real,298,0.06974057919412968,-0.04584493825226987,0.012959396634635377,-0.014603277914183296,-0.017711897588758397,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
3,non_target,halluc,298,0.06218071646479206,-0.05716935989247307,0.013662142679789466,-0.01652599542014303,-0.019887154679630887,-0.007559862729337619,-0.011324421640203197,0.0007027460451540894,-0.0019227175059597333,-0.00217525709087249,nan,nan,nan,nan,nan
3,non_target,real,298,0.06974057919412968,-0.04584493825226987,0.012959396634635377,-0.014603277914183296,-0.017711897588758397,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
30,all,halluc,296,0.045223795617064244,-0.03467601219764638,0.01146996473104774,-0.015871251038189205,-0.02768843589652026,-0.013828710555498613,-0.00490504691844329,0.0006808071384952485,-0.00280165323571519,-0.00272980712135135,nan,nan,nan,nan,nan
30,all,real,296,0.05905250617256286,-0.029770965279203088,0.010789157592552492,-0.013069597802474015,-0.024958628775168912,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
30,non_target,halluc,296,0.045223795617064244,-0.03467601219764638,0.01146996473104774,-0.015871251038189205,-0.02768843589652026,-0.013828710555498613,-0.00490504691844329,0.0006808071384952485,-0.00280165323571519,-0.00272980712135135,nan,nan,nan,nan,nan
30,non_target,real,296,0.05905250617256286,-0.029770965279203088,0.010789157592552492,-0.013069597802474015,-0.024958628775168912,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
31,all,halluc,295,-0.07914850990195821,-0.13779484152237453,0.02089087564741861,-0.032817832708838986,-0.038947803779762695,-0.003032375619440031,-0.005096745224490773,0.0006967327567239424,0.0003563631648254295,-0.0016482103849152496,nan,nan,nan,nan,nan
31,all,real,295,-0.07611613428251818,-0.13269809629788376,0.02019414289069467,-0.033174195873664415,-0.037299593394847445,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
31,non_target,halluc,295,-0.07914850990195821,-0.13779484152237453,0.02089087564741861,-0.032817832708838986,-0.038947803779762695,-0.003032375619440031,-0.005096745224490773,0.0006967327567239424,0.0003563631648254295,-0.0016482103849152496,nan,nan,nan,nan,nan
31,non_target,real,295,-0.07611613428251818,-0.13269809629788376,0.02019414289069467,-0.033174195873664415,-0.037299593394847445,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
32,all,halluc,301,-0.0015818882360593145,-0.06774590438863026,0.014459283213493084,-0.023988756317491693,-0.03021331295986711,-0.0018275442478815629,-0.002668458382013239,0.0005081833629917015,-0.0007130262731063208,-0.0013432255761129663,nan,nan,nan,nan,nan
32,all,real,301,0.0002456560118222484,-0.06507744600661702,0.013951099850501383,-0.023275730044385372,-0.028870087383754142,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
32,non_target,halluc,301,-0.0015818882360593145,-0.06774590438863026,0.014459283213493084,-0.023988756317491693,-0.03021331295986711,-0.0018275442478815629,-0.002668458382013239,0.0005081833629917015,-0.0007130262731063208,-0.0013432255761129663,nan,nan,nan,nan,nan
32,non_target,real,301,0.0002456560118222484,-0.06507744600661702,0.013951099850501383,-0.023275730044385372,-0.028870087383754142,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
33,all,halluc,315,0.05929525890711074,-0.08317195698025792,0.02805647106957498,-0.03798846812323807,-0.05075445458285712,-0.002235398984758552,-0.00458224844333277,0.0008514370176631245,8.563362253220103e-05,-0.002635488577142832,nan,nan,nan,nan,nan
33,all,real,315,0.06153065789186929,-0.07858970853692515,0.027205034051911856,-0.03807410174577027,-0.04811896600571429,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
33,non_target,halluc,315,0.05929525890711074,-0.08317195698025792,0.02805647106957498,-0.03798846812323807,-0.05075445458285712,-0.002235398984758552,-0.00458224844333277,0.0008514370176631245,8.563362253220103e-05,-0.002635488577142832,nan,nan,nan,nan,nan
33,non_target,real,315,0.06153065789186929,-0.07858970853692515,0.027205034051911856,-0.03807410174577027,-0.04811896600571429,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
34,all,halluc,302,0.004005164521184046,-0.03882186557427125,0.008918877131482567,-0.014414554949048529,-0.016608072500198676,-0.0017676673537485588,-0.007035541379556087,0.00022402820966889968,-0.003459728157033633,-0.0033963383340728497,nan,nan,nan,nan,nan
34,all,real,302,0.005772831874932605,-0.031786324194715165,0.008694848921813667,-0.010954826792014895,-0.013211734166125826,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
34,non_target,halluc,302,0.004005164521184046,-0.03882186557427125,0.008918877131482567,-0.014414554949048529,-0.016608072500198676,-0.0017676673537485588,-0.007035541379556087,0.00022402820966889968,-0.003459728157033633,-0.0033963383340728497,nan,nan,nan,nan,nan
34,non_target,real,302,0.005772831874932605,-0.031786324194715165,0.008694848921813667,-0.010954826792014895,-0.013211734166125826,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
35,all,halluc,302,0.01960032576191173,-0.058723334259411786,0.01202161386344325,-0.020014898255293182,-0.02163400532834438,-0.013411483628380738,-0.011086109765071628,0.0010473801911092314,-0.000739467397727258,-0.00046325250325095907,nan,nan,nan,nan,nan
35,all,real,302,0.03301180939029247,-0.04763722449434016,0.010974233672334018,-0.019275430857565924,-0.02117075282509342,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
35,non_target,halluc,302,0.01960032576191173,-0.058723334259411786,0.01202161386344325,-0.020014898255293182,-0.02163400532834438,-0.013411483628380738,-0.011086109765071628,0.0010473801911092314,-0.000739467397727258,-0.00046325250325095907,nan,nan,nan,nan,nan
35,non_target,real,302,0.03301180939029247,-0.04763722449434016,0.010974233672334018,-0.019275430857565924,-0.02117075282509342,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
36,all,halluc,295,-0.03611154301563424,-0.14633698089134262,0.022343321150121234,-0.047203267059547444,-0.051595092803728815,-0.0011446689338026061,-0.002454920439988295,0.00020368467608857313,0.000290562852989798,-0.0019675847013559816,nan,nan,nan,nan,nan
36,all,real,295,-0.034966874081831634,-0.14388206045135432,0.02213963647403266,-0.04749382991253724,-0.04962750810237283,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
36,non_target,halluc,295,-0.03611154301563424,-0.14633698089134262,0.022343321150121234,-0.047203267059547444,-0.051595092803728815,-0.0011446689338026061,-0.002454920439988295,0.00020368467608857313,0.000290562852989798,-0.0019675847013559816,nan,nan,nan,nan,nan
36,non_target,real,295,-0.034966874081831634,-0.14388206045135432,0.02213963647403266,-0.04749382991253724,-0.04962750810237283,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
37,all,halluc,299,-0.033723311293432756,-0.07608087334858793,0.01235053620944868,-0.0150690611083361,-0.04152094568327758,-0.014810507960781094,-0.02221999297740951,0.000957172755192295,0.00042723770692977905,-0.002908745340802668,nan,nan,nan,nan,nan
37,all,real,299,-0.018912803332651662,-0.05386088037117842,0.011393363454256384,-0.01549629881526588,-0.03861220034247491,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
37,non_target,halluc,299,-0.033723311293432756,-0.07608087334858793,0.01235053620944868,-0.0150690611083361,-0.04152094568327758,-0.014810507960781094,-0.02221999297740951,0.000957172755192295,0.00042723770692977905,-0.002908745340802668,nan,nan,nan,nan,nan
37,non_target,real,299,-0.018912803332651662,-0.05386088037117842,0.011393363454256384,-0.01549629881526588,-0.03861220034247491,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
38,all,halluc,307,-0.11974666663309697,-0.18889150959390366,0.019114484219998295,-0.02801005980116774,-0.03879309737729642,0.0006169318689569492,-0.005811848759869287,0.0006362779712634943,-0.0013991088413488374,9.418001065144427e-05,nan,nan,nan,nan,nan
38,all,real,307,-0.12036359850205391,-0.18307966083403437,0.0184782062487348,-0.026610950959818903,-0.038887277387947866,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
38,non_target,halluc,307,-0.11974666663309697,-0.18889150959390366,0.019114484219998295,-0.02801005980116774,-0.03879309737729642,0.0006169318689569492,-0.005811848759869287,0.0006362779712634943,-0.0013991088413488374,9.418001065144427e-05,nan,nan,nan,nan,nan
38,non_target,real,307,-0.12036359850205391,-0.18307966083403437,0.0184782062487348,-0.026610950959818903,-0.038887277387947866,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
39,all,baseline_cov,312,-0.0392547933699422,-0.05167184079431708,0.006918494274524962,-0.016607679760277258,-0.01718645574435899,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,all,halluc,312,-0.04387308894817621,-0.05886414497017123,0.007419242207648043,-0.01772900556231691,-0.018447368347275648,-0.004618295578234122,-0.007192304175854147,0.0005007479331230816,-0.0011213258020396528,-0.001260912602916657,-0.004618295578234011,-0.007192304175854147,0.0005007479331230816,-0.0011213258020396528,-0.001260912602916657
39,all,real,312,-0.03925479336994209,-0.05167184079431708,0.006918494274524962,-0.016607679760277258,-0.01718645574435899,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0
39,target,baseline_cov,1,0.00970939931263759,-0.05260794534390223,0.015013617863559448,-0.026901931749999993,-0.038192050000000005,0.0,0.0,0.0,-3.469446951953614e-18,-6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0
39,target,halluc,1,0.00970939931263759,-0.05260794534390223,0.015013617863559448,-0.02690193174999999,-0.03819205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,6.938893903907228e-18
39,target,real,1,0.00970939931263759,-0.05260794534390223,0.015013617863559448,-0.02690193174999999,-0.03819205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,6.938893903907228e-18
39,non_target,baseline_cov,311,-0.039408341560626,-0.05196649956763921,0.006916762579085503,-0.016542896874779757,-0.017211318325530564,0.0,-1.1102230246251565e-16,-8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,non_target,halluc,311,-0.04404071062758752,-0.05917960001406963,0.007421338821971809,-0.017667828226022114,-0.01847628530980708,-0.004632369066961517,-0.0072131004464305315,0.0005045762428863045,-0.0011249313512423573,-0.0012649669842765172,-0.004632369066961517,-0.0072131004464304205,0.0005045762428863053,-0.0011249313512423573,-0.0012649669842765172
39,non_target,real,311,-0.039408341560626,-0.0519664995676391,0.006916762579085504,-0.016542896874779757,-0.017211318325530564,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,8.673617379884035e-19,0.0,0.0
4,all,halluc,303,-0.01507205054847549,-0.046003206423177345,0.010502865610207293,-0.013758389406272109,-0.024868523694983505,0.0008692597391289913,-0.008370163177766732,0.000652742453985956,0.0003115373673182424,-0.0019735671831683337,nan,nan,nan,nan,nan
4,all,real,303,-0.015941310287604482,-0.03763304324541061,0.009850123156221337,-0.014069926773590351,-0.02289495651181517,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
4,non_target,halluc,303,-0.01507205054847549,-0.046003206423177345,0.010502865610207293,-0.013758389406272109,-0.024868523694983505,0.0008692597391289913,-0.008370163177766732,0.000652742453985956,0.0003115373673182424,-0.0019735671831683337,nan,nan,nan,nan,nan
4,non_target,real,303,-0.015941310287604482,-0.03763304324541061,0.009850123156221337,-0.014069926773590351,-0.02289495651181517,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
40,all,halluc,301,0.043267862374855914,-0.03301275950382554,0.00994349821021641,-0.016655668474707643,-0.016673471649368773,-0.0056399306057755005,-0.003818353174934064,0.0005368744994398381,-0.0015522318698803945,-0.001528150582724248,nan,nan,nan,nan,nan
40,all,real,301,0.048907792980631415,-0.029194406328891476,0.009406623710776572,-0.015103436604827249,-0.015145321066644525,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
40,non_target,halluc,301,0.043267862374855914,-0.03301275950382554,0.00994349821021641,-0.016655668474707643,-0.016673471649368773,-0.0056399306057755005,-0.003818353174934064,0.0005368744994398381,-0.0015522318698803945,-0.001528150582724248,nan,nan,nan,nan,nan
40,non_target,real,301,0.048907792980631415,-0.029194406328891476,0.009406623710776572,-0.015103436604827249,-0.015145321066644525,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
41,all,halluc,296,-0.05865904092385632,-0.06710160481182004,0.007027302736377818,-0.012376991956827699,-0.016233708444797303,0.003513592604652338,0.0003248201231379477,0.0003546610259282717,0.000579908668701867,-0.0012374275183783638,nan,nan,nan,nan,nan
41,all,real,296,-0.06217263352850866,-0.06742642493495798,0.006672641710449546,-0.012956900625529566,-0.014996280926418939,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
41,non_target,halluc,296,-0.05865904092385632,-0.06710160481182004,0.007027302736377818,-0.012376991956827699,-0.016233708444797303,0.003513592604652338,0.0003248201231379477,0.0003546610259282717,0.000579908668701867,-0.0012374275183783638,nan,nan,nan,nan,nan
41,non_target,real,296,-0.06217263352850866,-0.06742642493495798,0.006672641710449546,-0.012956900625529566,-0.014996280926418939,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
42,all,halluc,298,0.011316745747934176,-0.046035767479306045,0.011051714292153833,-0.013305965466439923,-0.03163050685402685,-0.0003549824114177369,-0.00026170502158162634,6.730938156094407e-07,-6.205660963456289e-05,-0.0006736449326174392,nan,nan,nan,nan,nan
42,all,real,298,0.011671728159351913,-0.04577406245772442,0.011051041198338224,-0.01324390885680536,-0.030956861921409413,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
42,non_target,halluc,298,0.011316745747934176,-0.046035767479306045,0.011051714292153833,-0.013305965466439923,-0.03163050685402685,-0.0003549824114177369,-0.00026170502158162634,6.730938156094407e-07,-6.205660963456289e-05,-0.0006736449326174392,nan,nan,nan,nan,nan
42,non_target,real,298,0.011671728159351913,-0.04577406245772442,0.011051041198338224,-0.01324390885680536,-0.030956861921409413,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
43,all,halluc,312,0.00445561691426577,-0.04965787566605928,0.009319675886519543,-0.011205251791982365,-0.018449570015512815,-0.0050638160590956716,-0.009357803621675376,0.0005040124272724031,-0.0009029897729615367,0.0008431772553846272,nan,nan,nan,nan,nan
43,all,real,312,0.009519432973361441,-0.040300072044383906,0.00881566345924714,-0.010302262019020828,-0.019292747270897442,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
43,non_target,halluc,312,0.00445561691426577,-0.04965787566605928,0.009319675886519543,-0.011205251791982365,-0.018449570015512815,-0.0050638160590956716,-0.009357803621675376,0.0005040124272724031,-0.0009029897729615367,0.0008431772553846272,nan,nan,nan,nan,nan
43,non_target,real,312,0.009519432973361441,-0.040300072044383906,0.00881566345924714,-0.010302262019020828,-0.019292747270897442,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
44,all,halluc,301,0.05009651394299586,-0.011055449303725706,0.006619497094705878,-0.006131948870751854,-0.01111701496123987,0.002750424497766746,-0.0016700069251520677,0.00036947563050928646,-0.0007037008304639483,-0.0016872517868438634,nan,nan,nan,nan,nan
44,all,real,301,0.04734608944522911,-0.009385442378573638,0.0062500214641965915,-0.005428248040287906,-0.009429763174396007,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
44,non_target,halluc,301,0.05009651394299586,-0.011055449303725706,0.006619497094705878,-0.006131948870751854,-0.01111701496123987,0.002750424497766746,-0.0016700069251520677,0.00036947563050928646,-0.0007037008304639483,-0.0016872517868438634,nan,nan,nan,nan,nan
44,non_target,real,301,0.04734608944522911,-0.009385442378573638,0.0062500214641965915,-0.005428248040287906,-0.009429763174396007,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
45,all,halluc,298,-0.00043306761697126106,-0.03976779091110971,0.00861885431806932,-0.011660173262906538,-0.012334957493124299,-0.0021948286022228647,-0.002962932855992473,0.0002896766859421772,-0.0005283392009161128,-0.0006888430285570488,nan,nan,nan,nan,nan
45,all,real,298,0.0017617609852516036,-0.03680485805511724,0.008329177632127142,-0.011131834061990425,-0.01164611446456725,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
45,non_target,halluc,298,-0.00043306761697126106,-0.03976779091110971,0.00861885431806932,-0.011660173262906538,-0.012334957493124299,-0.0021948286022228647,-0.002962932855992473,0.0002896766859421772,-0.0005283392009161128,-0.0006888430285570488,nan,nan,nan,nan,nan
45,non_target,real,298,0.0017617609852516036,-0.03680485805511724,0.008329177632127142,-0.011131834061990425,-0.01164611446456725,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
46,all,halluc,297,-0.022437082620243687,-0.08469333835127468,0.01451312189407841,-0.02472236991963468,-0.033513730785622885,0.0011433587794350553,-0.006181429668700167,0.0005602184060523822,-0.001168465598114475,-0.0019501936360269215,nan,nan,nan,nan,nan
46,all,real,297,-0.023580441399678742,-0.07851190868257452,0.013952903488026028,-0.023553904321520203,-0.03156353714959596,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
46,non_target,halluc,297,-0.022437082620243687,-0.08469333835127468,0.01451312189407841,-0.02472236991963468,-0.033513730785622885,0.0011433587794350553,-0.006181429668700167,0.0005602184060523822,-0.001168465598114475,-0.0019501936360269215,nan,nan,nan,nan,nan
46,non_target,real,297,-0.023580441399678742,-0.07851190868257452,0.013952903488026028,-0.023553904321520203,-0.03156353714959596,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
47,all,halluc,307,0.13171796002129788,-0.02732638188961245,0.016510689463674642,-0.02151006985942182,-0.024117919513029325,0.002795705660578518,-0.006073577238231542,0.0002854029935050184,-0.0030598824968127054,0.0017623651175895996,nan,nan,nan,nan,nan
47,all,real,307,0.12892225436071936,-0.021252804651380908,0.016225286470169624,-0.018450187362609116,-0.025880284630618925,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
47,non_target,halluc,307,0.13171796002129788,-0.02732638188961245,0.016510689463674642,-0.02151006985942182,-0.024117919513029325,0.002795705660578518,-0.006073577238231542,0.0002854029935050184,-0.0030598824968127054,0.0017623651175895996,nan,nan,nan,nan,nan
47,non_target,real,307,0.12892225436071936,-0.021252804651380908,0.016225286470169624,-0.018450187362609116,-0.025880284630618925,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
48,all,halluc,299,-0.015066126705174265,-0.08715101178341056,0.016126227066233897,-0.029300097314254217,-0.029380377921672248,0.0018285080197074643,-0.0062622780984229465,0.0007174492144236162,-0.001804500736137117,-0.001848333095919745,nan,nan,nan,nan,nan
48,all,real,299,-0.01689463472488173,-0.08088873368498761,0.01540877785181028,-0.0274955965781171,-0.027532044825752503,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
48,non_target,halluc,299,-0.015066126705174265,-0.08715101178341056,0.016126227066233897,-0.029300097314254217,-0.029380377921672248,0.0018285080197074643,-0.0062622780984229465,0.0007174492144236162,-0.001804500736137117,-0.001848333095919745,nan,nan,nan,nan,nan
48,non_target,real,299,-0.01689463472488173,-0.08088873368498761,0.01540877785181028,-0.0274955965781171,-0.027532044825752503,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
49,all,halluc,304,0.004289506955943212,-0.03014762972823215,0.007043080886341378,-0.008513598325605581,-0.01798930410223684,-0.007473852727053032,-0.00871275122065418,0.0005498042760381768,0.00017987585200295725,-0.0013650219606907883,nan,nan,nan,nan,nan
49,all,real,304,0.011763359682996244,-0.02143487850757797,0.006493276610303201,-0.008693474177608539,-0.016624282141546053,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
49,non_target,halluc,304,0.004289506955943212,-0.03014762972823215,0.007043080886341378,-0.008513598325605581,-0.01798930410223684,-0.007473852727053032,-0.00871275122065418,0.0005498042760381768,0.00017987585200295725,-0.0013650219606907883,nan,nan,nan,nan,nan
49,non_target,real,304,0.011763359682996244,-0.02143487850757797,0.006493276610303201,-0.008693474177608539,-0.016624282141546053,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
5,all,halluc,297,-0.018350592743567984,-0.06642416658641204,0.012736534035234837,-0.023406360166474745,-0.027490467885084167,0.005471278626395959,-0.01516186333651337,0.000437688599014956,0.0004695204237104289,-0.002867421621212115,nan,nan,nan,nan,nan
5,all,real,297,-0.023821871369963943,-0.051262303249898666,0.01229884543621988,-0.023875880590185174,-0.024623046263872052,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
5,non_target,halluc,297,-0.018350592743567984,-0.06642416658641204,0.012736534035234837,-0.023406360166474745,-0.027490467885084167,0.005471278626395959,-0.01516186333651337,0.000437688599014956,0.0004695204237104289,-0.002867421621212115,nan,nan,nan,nan,nan
5,non_target,real,297,-0.023821871369963943,-0.051262303249898666,0.01229884543621988,-0.023875880590185174,-0.024623046263872052,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
50,all,baseline_cov,311,-0.014475871684807129,-0.049187332862740574,0.012242584988828737,-0.017147199019939954,-0.04281951618555574,0.001077853136308926,0.0006240703824699212,-3.469446951953614e-18,5.471418463717792e-05,5.4714184637205676e-05,0.0,0.0,0.0,0.0,0.0
50,all,halluc,311,-0.013507103493872408,-0.05431593576936544,0.012686289811531854,-0.017172593387480194,-0.04466649688778137,0.0020466213272436473,-0.004504532524154947,0.0004437048227031136,2.9319817096938594e-05,-0.0017922665175884242,0.0009687681909347212,-0.005128602906624868,0.00044370482270311706,-2.5394367540239327e-05,-0.0018469807022256299
50,all,real,311,-0.015553724821116055,-0.049811403245210495,0.01224258498882874,-0.017201913204577132,-0.042874230370192945,0.0,0.0,0.0,0.0,0.0,-0.001077853136308926,-0.0006240703824699212,3.469446951953614e-18,-5.471418463717792e-05,-5.4714184637205676e-05
50,target,baseline_cov,1,0.01773300718642079,-0.048644755680821605,0.01590914247672981,-0.023900934265499992,-0.03783791021550001,0.001842315830761665,0.000603110193198253,0.0,9.059278449999666e-05,9.05927844999932e-05,0.0,0.0,0.0,0.0,0.0
50,target,halluc,1,0.01773300718642079,-0.046681766454430895,0.015882988689725937,-0.02087512364999998,-0.041789595,0.001842315830761665,0.002566099419588963,-2.6153787003872775e-05,0.003116403400000009,-0.0038610919999999965,0.0,0.00196298922639071,-2.6153787003872775e-05,0.0030258106155000124,-0.00395168478449999
50,target,real,1,0.015890691355659126,-0.04924786587401986,0.01590914247672981,-0.02399152704999999,-0.037928503,0.0,0.0,0.0,0.0,0.0,-0.001842315830761665,-0.000603110193198253,0.0,-9.059278449999666e-05,-9.05927844999932e-05
50,non_target,baseline_cov,310,-0.014578104277246373,-0.04922550697522121,0.012241839185336348,-0.01714394147608331,-0.04283558588223334,0.0010754628143652134,0.0006227257102698891,-3.469446951953614e-18,5.4598447218261875e-05,5.459844721827922e-05,0.0,0.0,0.0,0.0,0.0
50,non_target,halluc,310,-0.013606310305979807,-0.05436919694511,0.012683771240571792,-0.017166299314859166,-0.044675777216451634,0.002047256785631779,-0.004520964259618898,0.00044193205523544027,3.224060844240692e-05,-0.0017855928870000176,0.0009717939712665657,-0.005143689969888787,0.00044193205523544374,-2.2357838775854955e-05,-0.0018401913342182968
50,non_target,real,310,-0.015653567091611587,-0.0498482326854911,0.012241839185336351,-0.017198539923301573,-0.04289018432945162,0.0,0.0,0.0,0.0,0.0,-0.0010754628143652134,-0.0006227257102698891,3.469446951953614e-18,-5.4598447218261875e-05,-5.459844721827922e-05
51,all,baseline_cov,308,0.012630313504201851,-0.01735636702559451,0.006332400087795564,-0.009611970243535235,-0.013181583693506489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,all,halluc,308,0.010254376358812767,-0.01753356138717954,0.006711942874080761,-0.01084093829867598,-0.01325578525204546,-0.0023759371453890843,-0.00017719436158503132,0.00037954278628519675,-0.0012289680551407448,-7.420155853897145e-05,-0.0023759371453890843,-0.00017719436158503132,0.00037954278628519675,-0.0012289680551407448,-7.420155853897145e-05
51,all,real,308,0.012630313504201851,-0.01735636702559451,0.006332400087795564,-0.009611970243535235,-0.013181583693506489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,target,baseline_cov,1,0.0166043620766263,-0.05761947111651944,0.012760681271164288,-0.010659420774999985,-0.030781984000000002,0.0,0.0,0.0,-3.469446951953614e-18,-3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0
51,target,halluc,1,0.0166043620766263,-0.05761947111651944,0.012760681271164288,-0.010659420774999982,-0.030781984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,3.469446951953614e-18
51,target,real,1,0.0166043620766263,-0.05761947111651944,0.012760681271164288,-0.010659420774999982,-0.030781984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,3.469446951953614e-18
51,non_target,baseline_cov,307,0.012617394137511173,-0.017437808818380862,0.0063469984323439605,-0.00961906194758584,-0.013208398405863185,0.0,0.0,0.0,-1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0
51,non_target,halluc,307,0.010233757310491809,-0.017615565574331304,0.006728214099612334,-0.010852033156000654,-0.013282841663289906,-0.002383636827019364,-0.00017775675595044227,0.0003812156672683732,-0.001232971208414816,-7.444325742672099e-05,-0.002383636827019364,-0.00017775675595044227,0.0003812156672683732,-0.0012329712084148143,-7.444325742672099e-05
51,non_target,real,307,0.012617394137511173,-0.017437808818380862,0.0063469984323439605,-0.009619061947585838,-0.013208398405863185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0
52,all,halluc,305,0.0014968080694279795,-0.03694815014301989,0.0074393660217226525,-0.008641108075970478,-0.02176097146816394,-0.00015575356994967926,-0.0005832742121633094,0.00026835925396593956,-0.00028258806798320095,-0.0008820601253770703,nan,nan,nan,nan,nan
52,all,real,305,0.0016525616393776588,-0.03636487593085658,0.007171006767756713,-0.008358520007987277,-0.02087891134278687,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
52,non_target,halluc,305,0.0014968080694279795,-0.03694815014301989,0.0074393660217226525,-0.008641108075970478,-0.02176097146816394,-0.00015575356994967926,-0.0005832742121633094,0.00026835925396593956,-0.00028258806798320095,-0.0008820601253770703,nan,nan,nan,nan,nan
